"ID","Holle_ID","Language_ID","Parameter_ID","Form","English","Collapsed_Holle_ID_Being_Separated","Dutch_in_Single_Holle_ID","Swadesh","Source"
1161,"935","id","1161_935_WAVE","ombak","wave",NA,NA,FALSE,"holleli1980"
1162,"936","id","1162_936_SURF","gelombang","breakers, surf",NA,NA,FALSE,"holleli1980"
1163,"937","id","1163_937_BAY","teluk","bay",NA,NA,FALSE,"holleli1980"
1164,"938","id","1164_938_BEACH","pantai","beach",NA,NA,FALSE,"holleli1980"
1165,"939","id","1165_939_STRAIT","selat","strait(s)",NA,NA,FALSE,"holleli1980"
1166,"940","id","1166_940_NA","busung pasir","sandbank",NA,NA,FALSE,"holleli1980"
1167,"941","id","1167_941_REEF","karang","coral reef",NA,NA,FALSE,"holleli1980"
1168,"942","id","1168_942_LAND","darat","land",NA,NA,FALSE,"holleli1980"
1169,"943","id","1169_943_COUNTRY","negara","land (state)",NA,NA,FALSE,"holleli1980"
1170,"942/943","id","1170_942/943_LAND","darat","land","942","land (in tegenstelling van zee)",FALSE,"holleli1980"
1171,"942/943","id","1171_942/943_COUNTRY","negara","land (state)","943","land (staat)",FALSE,"holleli1980"
1172,"944","id","1172_944_ISLAND","pulau","island",NA,NA,FALSE,"holleli1980"
1173,"945","id","1173_945_NA","tanah genting","isthmus",NA,NA,FALSE,"holleli1980"
1174,"946","id","1174_946_CAPE","tanjung, ujung","cape",NA,NA,FALSE,"holleli1980"
1175,"947","id","1175_947_MOUNTAIN","gunung","mountain",NA,NA,TRUE,"holleli1980"
1176,"948","id","1176_948_HILL","bukit","hill",NA,NA,FALSE,"holleli1980"
1177,"949","id","1177_949_GO UP (ASCEND)","mendaki gunung","mountain-climbing, to ascend",NA,NA,FALSE,"holleli1980"
1178,"950","id","1178_950_GO DOWN (DESCEND)","turun","to go down, to descend",NA,NA,FALSE,"holleli1980"
1179,"951","id","1179_951_PLAIN","dataran","plain",NA,NA,FALSE,"holleli1980"
1180,"952","id","1180_952_VALLEY","lembah","valley",NA,NA,FALSE,"holleli1980"
1181,"953","id","1181_953_SAVANNA","padang rumput","grassy plain",NA,NA,FALSE,"holleli1980"
1182,"954","id","1182_954_SWAMP","rawa","swamp",NA,NA,FALSE,"holleli1980"
1183,"955","id","1183_955_FOREST","hutan","forest, woods",NA,NA,TRUE,"holleli1980"
1184,"956","id","1184_956_JUNGLE","rimba raya","jungle",NA,NA,FALSE,"holleli1980"
1185,"957","id","1185_957_BUSH","belukar","bush",NA,NA,FALSE,"holleli1980"
1186,"958","id","1186_958_VOLCANO","gunung berapi","volcano",NA,NA,FALSE,"holleli1980"
1187,"959","id","1187_959_PATH OR ROAD","jalan","way, road",NA,NA,TRUE,"holleli1980"
1188,"960","id","1188_960_MUD","lumpur","mud",NA,NA,FALSE,"holleli1980"
1189,"961","id","1189_961_FOOTPRINT","bekas tapak kaki, jejak","footstep (footprint)",NA,NA,FALSE,"holleli1980"
1190,"962","id","1190_962_BORDER","batas","border, boundary",NA,NA,FALSE,"holleli1980"
1191,"963","id","1191_963_RIVER","sungai","river",NA,NA,TRUE,"holleli1980"
1192,"964","id","1192_964_BRIDGE","jembatan","bridge",NA,NA,FALSE,"holleli1980"
1193,"965","id","1193_965_SAIL","berlayar ke hulu","to go upstream",NA,NA,FALSE,"holleli1980"
1194,"966","id","1194_966_SAIL","berlayar ke hilir","to go downstream",NA,NA,FALSE,"holleli1980"
1195,"967","id","1195_967_SPRING (OF WATER)","mata air, sumber air","spring, source",NA,NA,FALSE,"holleli1980"
1196,"968","id","1196_968_HIGH TIDE","banjir","flood",NA,NA,FALSE,"holleli1980"
1197,"969","id","1197_969_STONE","batu","stone",NA,NA,TRUE,"holleli1980"
1198,"970","id","1198_970_EARTH (SOIL)","tanah","earth (ground)",NA,NA,TRUE,"holleli1980"
1199,"971","id","1199_971_SAND","pasir","sand",NA,NA,TRUE,"holleli1980"
1200,"972","id","1200_972_GRAVEL","kerikil","gravel",NA,NA,FALSE,"holleli1980"
1201,"973","id","1201_973_IRON","besi","iron",NA,NA,FALSE,"holleli1980"
1202,"974","id","1202_974_COPPER","tembaga","copper",NA,NA,FALSE,"holleli1980"
1203,"975","id","1203_975_BRONZE","perunggu","bronze",NA,NA,FALSE,"holleli1980"
1204,"976","id","1204_976_SILVER","perak","silver",NA,NA,FALSE,"holleli1980"
1205,"977","id","1205_977_GOLD","emas","gold",NA,NA,FALSE,"holleli1980"
1206,"978","id","1206_978_TIN (METAL)","timah","tin",NA,NA,FALSE,"holleli1980"
1207,"979","id","1207_979_LEAD (CHEMICAL ELEMENT)","timah hitam","lead",NA,NA,FALSE,"holleli1980"
1208,"980","id","1208_980_SULPHUR","belerang","sulphur",NA,NA,FALSE,"holleli1980"
1209,"981","id","1209_981_BLACKSMITH","pandai besi","smith",NA,NA,FALSE,"holleli1980"
1210,"982","id","1210_982_NA","dapur pandai besi","smithy",NA,NA,FALSE,"holleli1980"
1211,"983","id","1211_983_FORGE","menempa besi","to forge, weld",NA,NA,FALSE,"holleli1980"
1212,"984","id","1212_984_CHARCOAL","arang","charcoal",NA,NA,FALSE,"holleli1980"
1213,"985","id","1213_985_HAMMER","martil","hammer",NA,NA,FALSE,"holleli1980"
1214,"986","id","1214_986_ANVIL","landasan, paron","anvil",NA,NA,FALSE,"holleli1980"
1215,"987","id","1215_987_TONGS","sepit, tang","tongs",NA,NA,FALSE,"holleli1980"
1216,"988","id","1216_988_CHARCOAL","bara api","cinders, glowing coals",NA,NA,FALSE,"holleli1980"
1217,"989","id","1217_989_SHARPEN (SOMETHING)","mengasah","to sharpen, to grind",NA,NA,FALSE,"holleli1980"
1218,"990","id","1218_990_GRINDSTONE","batu asah","grindstone",NA,NA,FALSE,"holleli1980"
1219,"991","id","1219_991_GIFT","hadiah, pemberian","gift, present",NA,NA,FALSE,"holleli1980"
1220,"992","id","1220_992_NA","berunding","to negotiate",NA,NA,FALSE,"holleli1980"
1221,"993","id","1221_993_PEACE","berdamai, mengadakan perdamaian","to make peace",NA,NA,FALSE,"holleli1980"
1222,"994","id","1222_994_AGREEMENT","perjanjian, memutuskan perjanjian","to sign a treaty",NA,NA,FALSE,"holleli1980"
1223,"995","id","1223_995_MERCHANT","saudagar, pedagang","merchant",NA,NA,FALSE,"holleli1980"
1224,"996","id","1224_996_FARMER","petani","farmer",NA,NA,FALSE,"holleli1980"
1225,"997","id","1225_997_NA","tukang, perajin","craftsmen",NA,NA,FALSE,"holleli1980"
1226,"998","id","1226_998_SERVANT","pelayan","servant",NA,NA,FALSE,"holleli1980"
1227,"999","id","1227_999_NA","pengikut","follower",NA,NA,FALSE,"holleli1980"
1228,"1000","id","1228_1000_COMPANION","sekutu","ally",NA,NA,FALSE,"holleli1980"
1229,"1001","id","1229_1001_SHOP","toko, warung","shop",NA,NA,FALSE,"holleli1980"
1230,"1002","id","1230_1002_MARKET","pasar","market",NA,NA,FALSE,"holleli1980"
1231,"1003","id","1231_1003_TRADE","berdagang","to trade",NA,NA,FALSE,"holleli1980"
1232,"1004","id","1232_1004_MERCHANDISE","barang dagangan","merchandise",NA,NA,FALSE,"holleli1980"
1233,"1005","id","1233_1005_NEEDLE (FOR SEWING)","jarum","needle",NA,NA,FALSE,"holleli1980"
1234,"1006","id","1234_1006_SEW","menjahit","to sew",NA,NA,TRUE,"holleli1980"
1235,"1007","id","1235_1007_PRICE","harga","price",NA,NA,FALSE,"holleli1980"
1236,"1008","id","1236_1008_BENEFIT","untung, laba","profit",NA,NA,FALSE,"holleli1980"
1237,"1009","id","1237_1009_NA","rugi","loss",NA,NA,FALSE,"holleli1980"
1238,"1010","id","1238_1010_BUY","membeli","to buy",NA,NA,FALSE,"holleli1980"
1239,"1011","id","1239_1011_EXPENSIVE","mahal","expensive",NA,NA,FALSE,"holleli1980"
1240,"1012","id","1240_1012_CHEAP","murah","cheap",NA,NA,FALSE,"holleli1980"
1241,"1013","id","1241_1013_DEBT","hutang","debt",NA,NA,FALSE,"holleli1980"
1242,"1014","id","1242_1014_GATHER","menagih","to dun",NA,NA,FALSE,"holleli1980"
1243,"1015","id","1243_1015_PAY","membayar","to pay",NA,NA,FALSE,"holleli1980"
1244,"1016","id","1244_1016_SELL","menjual","to sell",NA,NA,FALSE,"holleli1980"
1245,"1017","id","1245_1017_BORROW","meminjam","to borrow",NA,NA,FALSE,"holleli1980"
1246,"1018","id","1246_1018_LEND","meminjamkan","to lend to",NA,NA,FALSE,"holleli1980"
1247,"1017/1018","id","1247_1017/1018_BORROW","meminjam","to borrow","1017","lenen (van de schuldenaar)",FALSE,"holleli1980"
1248,"1017/1018","id","1248_1017/1018_LEND","meminjamkan","to lend to","1018","lenen (van de schuldeiser)",FALSE,"holleli1980"
1249,"1019","id","1249_1019_EXCHANGE","menukar","to exchange",NA,NA,FALSE,"holleli1980"
1250,"1020","id","1250_1020_DONATE","mempersembahkan","to offer",NA,NA,FALSE,"holleli1980"
1251,"1021","id","1251_1021_NA","menggadaikan","to pawn",NA,NA,FALSE,"holleli1980"
1252,"1022","id","1252_1022_NA","menawar","to bargain",NA,NA,FALSE,"holleli1980"
1253,"1023","id","1253_1023_FILL","mengisi","to fill",NA,NA,FALSE,"holleli1980"
1254,"1024","id","1254_1024_STEELYARD (BALANCE)","dacin","steelyard, weigh-beam",NA,NA,FALSE,"holleli1980"
1255,"1025","id","1255_1025_SCALES (MEASURE INSTRUMENT)","timbangan","a pair of scales",NA,NA,FALSE,"holleli1980"
1256,"1026","id","1256_1026_LENGTH","ukuran dan berat (panjang)","measures and weights (length)",NA,NA,FALSE,"holleli1980"
1257,"1027","id","1257_1027_WEIGHT","ukuran dan berat (berat)","measures and weights (mass)",NA,NA,FALSE,"holleli1980"
1258,"1028","id","1258_1028_CONTENT","ukuran dan berat (isi dan kapasitas)","measures and weights (volume and capacity)",NA,NA,FALSE,"holleli1980"
1259,"1026-1028","id","1259_1026-1028_LENGTH","ukuran dan berat (panjang)","measures and weights (length)","1026","maten en gewichten (lengte)",FALSE,"holleli1980"
1260,"1026-1028","id","1260_1026-1028_WEIGHT","ukuran dan berat (berat)","measures and weights (mass)","1027","maten en gewichten (zwaarte)",FALSE,"holleli1980"
1261,"1026-1028","id","1261_1026-1028_CONTENT","ukuran dan berat (isi dan kapasitas)","measures and weights (volume and capacity)","1028","maten en gewichten (inhouds)",FALSE,"holleli1980"
1262,"1029","id","1262_1029_SHIP","kapal dagang","ship (trading vessel)",NA,NA,FALSE,"holleli1980"
1263,"1030","id","1263_1030_SHIP","kapal perang","ship (warship)",NA,NA,FALSE,"holleli1980"
1264,"1029/1030","id","1264_1029/1030_SHIP","kapal dagang","ship (trading vessel)","1029","schip (koopvaardij)",FALSE,"holleli1980"
1265,"1029/1030","id","1265_1029/1030_SHIP","kapal perang","ship (warship)","1030","schip (oorlog)",FALSE,"holleli1980"
1266,"1031","id","1266_1031_BOAT","kapal uap","steamboat",NA,NA,FALSE,"holleli1980"
1267,"1032","id","1267_1032_BOAT","kapal (sampan)","rowboat",NA,NA,FALSE,"holleli1980"
1268,"1033","id","1268_1033_CANOE","perahu","proa, canoe",NA,NA,FALSE,"holleli1980"
1269,"1034","id","1269_1034_SHIP","macam-macam kapal, perahu","all sorts of vessels",NA,NA,FALSE,"holleli1980"
1270,"1035","id","1270_1035_MAST","tiang perahu","mast",NA,NA,FALSE,"holleli1980"
1271,"1036","id","1271_1036_SAILCLOTH","layar","sail",NA,NA,FALSE,"holleli1980"
1272,"1037","id","1272_1037_SAIL","berlayar","to sail",NA,NA,FALSE,"holleli1980"
1273,"1038","id","1273_1038_RUDDER","kemudi","rudder, helm",NA,NA,FALSE,"holleli1980"
1274,"1039","id","1274_1039_SAIL","mengemudi","to sail",NA,NA,FALSE,"holleli1980"
1275,"1040","id","1275_1040_OAR OR PADDLE","pengayuh","oar, paddle",NA,NA,FALSE,"holleli1980"
1276,"1041","id","1276_1041_PADDLE","pengayuh","paddle",NA,NA,FALSE,"holleli1980"
1277,"1042","id","1277_1042_PADDLE (MOVEMENT)","mengayuh","to paddle",NA,NA,FALSE,"holleli1980"
1278,"1041/1042","id","1278_1041/1042_PADDLE","pengayuh","paddle","1041","schepper",FALSE,"holleli1980"
1279,"1041/1042","id","1279_1041/1042_PADDLE (MOVEMENT)","mengayuh","to paddle","1042","scheppen",FALSE,"holleli1980"
1280,"1043","id","1280_1043_ROW","mengayuh","to row, to pull",NA,NA,TRUE,"holleli1980"
1281,"1044","id","1281_1044_OUTRIGGER","cadik","outrigger",NA,NA,FALSE,"holleli1980"
1282,"1045","id","1282_1045_NA","sengkar perahu, bangku perahu","thwarts",NA,NA,FALSE,"holleli1980"
1283,"1046","id","1283_1046_NA","haluan","stem, bows",NA,NA,FALSE,"holleli1980"
1284,"1047","id","1284_1047_NA","buritan","stern",NA,NA,FALSE,"holleli1980"
1285,"1048","id","1285_1048_LOAD (SOMETHING)","memuat barang","to take on cargo",NA,NA,FALSE,"holleli1980"
1286,"1049","id","1286_1049_ANCHOR","sauh","anchor",NA,NA,FALSE,"holleli1980"
1287,"1050","id","1287_1050_RAFT","rakit","raft",NA,NA,FALSE,"holleli1980"
1288,"1051","id","1288_1051_PORT","pelabuhan","harbour",NA,NA,FALSE,"holleli1980"
1289,"1052","id","1289_1052_NA","terdampar, kandas","to be wrecked",NA,NA,FALSE,"holleli1980"
1290,"1053","id","1290_1053_NA","bajak laut","pirate",NA,NA,FALSE,"holleli1980"
1291,"1054","id","1291_1054_NA","pangkalan","landing-stage",NA,NA,FALSE,"holleli1980"
1292,"1055","id","1292_1055_LAND (DESCEND)","naik ke darat","to disembark",NA,NA,FALSE,"holleli1980"
1293,"1056","id","1293_1056_SAIL","pergi berlayar","to sail away",NA,NA,FALSE,"holleli1980"
1294,"1057","id","1294_1057_TURN AROUND","terbalik","to capsize",NA,NA,FALSE,"holleli1980"
1295,"1058","id","1295_1058_NA","penculik","kidnapper",NA,NA,FALSE,"holleli1980"
1296,"1059","id","1296_1059_TORTURE","menganiaya","to ill-treat, to mishandle",NA,NA,FALSE,"holleli1980"
1297,"1060","id","1297_1060_NA","menebus","to ransom",NA,NA,FALSE,"holleli1980"
1298,"1061","id","1298_1061_BIG","besar","great, big",NA,NA,TRUE,"holleli1980"
1299,"1062","id","1299_1062_SMALL","kecil","small",NA,NA,TRUE,"holleli1980"
1300,"1063","id","1300_1063_LONG","panjang","long (things)",NA,NA,TRUE,"holleli1980"
1301,"1064","id","1301_1064_FOR A LONG TIME","lama","long (time)",NA,NA,FALSE,"holleli1980"
1302,"1063/1064","id","1302_1063/1064_LONG","panjang","long (things)","1063","lang (van een voorwerp)",FALSE,"holleli1980"
1303,"1063/1064","id","1303_1063/1064_FOR A LONG TIME","lama","long (time)","1064","lang (van tijd)",FALSE,"holleli1980"
1304,"1065","id","1304_1065_SHORT","pendek","short (things)",NA,NA,TRUE,"holleli1980"
1305,"1066","id","1305_1066_SHORT (TIME)","singkat, pendek","short (time)",NA,NA,TRUE,"holleli1980"
1306,"1065/1066","id","1306_1065/1066_SHORT","pendek","short (things)","1065","kort (van een voorwerp)",FALSE,"holleli1980"
1307,"1065/1066","id","1307_1065/1066_SHORT (TIME)","singkat, pendek","short (time)","1066","kort (van tijd)",FALSE,"holleli1980"
1308,"1067","id","1308_1067_FAT (OBESE)","gemuk","big, fat",NA,NA,TRUE,"holleli1980"
1309,"1068","id","1309_1068_THICK","tebal","thick",NA,NA,TRUE,"holleli1980"
1310,"1069","id","1310_1069_THICK","tebal","thick",NA,NA,TRUE,"holleli1980"
1311,"1067/1068","id","1311_1067/1068_FAT (OBESE)","gemuk","big, fat","1067","dik (van mens of dier)",FALSE,"holleli1980"
1312,"1067/1068","id","1312_1067/1068_THICK","tebal","thick","1068","dik (van een levenloos voorwerp)",FALSE,"holleli1980"
1313,"1067-1069","id","1313_1067-1069_FAT (OBESE)","gemuk","big, fat","1067","dik (van mens of dier)",FALSE,"holleli1980"
1314,"1067-1069","id","1314_1067-1069_THICK","tebal","thick","1068","dik (van een levenloos voorwerp)",FALSE,"holleli1980"
1315,"1067-1069","id","1315_1067-1069_THICK","tebal","thick","1069","dik (van stoffen)",FALSE,"holleli1980"
1316,"1070","id","1316_1070_FINE OR THIN","tipis","thin",NA,NA,TRUE,"holleli1980"
1317,"1071","id","1317_1071_THIN (SLIM)","kurus","thin, meagre, skinny",NA,NA,TRUE,"holleli1980"
1318,"1072","id","1318_1072_FAT (OBESE)","gemuk","fat (adj.)",NA,NA,TRUE,"holleli1980"
1319,"1073","id","1319_1073_FAT (ORGANIC SUBSTANCE)","lemak","fat, grease (noun)",NA,NA,TRUE,"holleli1980"
1320,"1074","id","1320_1074_GREASY","berminyak, berlemak","greasy",NA,NA,FALSE,"holleli1980"
1321,"1072-1074","id","1321_1072-1074_FAT (OBESE)","gemuk","fat (adj.)","1072","vet (bijvnw)",FALSE,"holleli1980"
1322,"1072-1074","id","1322_1072-1074_FAT (ORGANIC SUBSTANCE)","lemak","fat, grease (noun)","1073","vet (zelfstnw.)",FALSE,"holleli1980"
1323,"1072-1074","id","1323_1072-1074_GREASY","berminyak, berlemak","greasy","1074","vet, vettig",FALSE,"holleli1980"
1324,"1075","id","1324_1075_THIN (SLIM)","langsing","slim",NA,NA,FALSE,"holleli1980"
1325,"1076","id","1325_1076_NA","orang katai","dwarf",NA,NA,FALSE,"holleli1980"
1326,"1077","id","1326_1077_SHRINK","susut","diminished in size, boiled down, shrunken",NA,NA,FALSE,"holleli1980"
1327,"1078","id","1327_1078_GROW","tumbuh","to grow",NA,NA,FALSE,"holleli1980"
1328,"1079","id","1328_1079_TAME","jinak","tame",NA,NA,FALSE,"holleli1980"
1329,"1080","id","1329_1080_UNTAMED OR WILD","liar","wild",NA,NA,FALSE,"holleli1980"
1330,"1081","id","1330_1081_SHY","malu (takut), berhati-hati","wary, shy, timid",NA,NA,FALSE,"holleli1980"
1331,"1080-1081","id","1331_1080-1081_UNTAMED OR WILD","liar","wild","1080","wild",FALSE,"holleli1980"
1332,"1080-1081","id","1332_1080-1081_SHY","malu (takut), berhati-hati","wary, shy, timid","1081","schuw",FALSE,"holleli1980"
1333,"1082","id","1333_1082_SHY OR ASHAMED","malu","shy, ashamed",NA,NA,FALSE,"holleli1980"
1334,"1083","id","1334_1083_DEEP","dalam (sungai)","deep (river)",NA,NA,FALSE,"holleli1980"
1335,"1084","id","1335_1084_DEEP","dalam (piring)","deep (dish)",NA,NA,FALSE,"holleli1980"
1336,"1083/1084","id","1336_1083/1084_DEEP","dalam (sungai)","deep (river)","1083","diep (van een rivier)",FALSE,"holleli1980"
1337,"1083/1084","id","1337_1083/1084_DEEP","dalam (piring)","deep (dish)","1084","diep (van een bord, schotel)",FALSE,"holleli1980"
1338,"1085","id","1338_1085_SHALLOW","dangkal (sungai)","shallow (river)",NA,NA,FALSE,"holleli1980"
1339,"1086","id","1339_1086_SHALLOW","ceper, leper","shallow (dish)",NA,NA,FALSE,"holleli1980"
1340,"1085/1086","id","1340_1085/1086_SHALLOW","dangkal (sungai)","shallow (river)","1085","ondiep (van een rivier)",FALSE,"holleli1980"
1341,"1085/1086","id","1341_1085/1086_SHALLOW","ceper, leper","shallow (dish)","1086","ondiep (van een bord, schotel)",FALSE,"holleli1980"
1342,"1087","id","1342_1087_HIGH OR TALL","tinggi","high",NA,NA,FALSE,"holleli1980"
1343,"1088","id","1343_1088_LOW","rendah","low",NA,NA,FALSE,"holleli1980"
1344,"1089","id","1344_1089_STRAIGHT","lurus","straight",NA,NA,TRUE,"holleli1980"
1345,"1090","id","1345_1090_CROOKED","bengkok","crooked, bent",NA,NA,FALSE,"holleli1980"
1346,"1091","id","1346_1091_CURVED","berbelok, berkelok","curved, winding",NA,NA,FALSE,"holleli1980"
1347,"1092","id","1347_1092_THIN (OF SHAPE OF OBJECT)","pipih, gepeng","flat",NA,NA,FALSE,"holleli1980"
1348,"1093","id","1348_1093_FLAT","datar","even",NA,NA,FALSE,"holleli1980"
1349,"1094","id","1349_1094_SMOOTH","rata, licin","smooth",NA,NA,TRUE,"holleli1980"
1350,"1095","id","1350_1095_HEAVY","berat","heavy",NA,NA,TRUE,"holleli1980"
1351,"1096","id","1351_1096_LIGHT (WEIGHT)","ringan","light",NA,NA,FALSE,"holleli1980"
1352,"1097","id","1352_1097_SLANTED","serong, miring","slanting, sloping",NA,NA,FALSE,"holleli1980"
1353,"1098","id","1353_1098_SHARP","tajam","sharp",NA,NA,TRUE,"holleli1980"
1354,"1099","id","1354_1099_BLUNT","tumpul","blunt",NA,NA,TRUE,"holleli1980"
1355,"1100","id","1355_1100_POINTED","runcing","pointed",NA,NA,FALSE,"holleli1980"
1356,"1101","id","1356_1101_HARD","keras","hard",NA,NA,FALSE,"holleli1980"
1357,"1102","id","1357_1102_WEAK","lembek, lemah","weak",NA,NA,FALSE,"holleli1980"
1358,"1103","id","1358_1103_SOFT","lembut, lunak","soft",NA,NA,FALSE,"holleli1980"
1359,"1104","id","1359_1104_KIND","hangat","warm (persons)",NA,NA,TRUE,"holleli1980"
1360,"1105","id","1360_1105_WARM","hangat, panas","warm (things)",NA,NA,TRUE,"holleli1980"
1361,"1104/1105","id","1361_1104/1105_KIND","hangat","warm (persons)","1104","warm (v. personen)",FALSE,"holleli1980"
1362,"1104/1105","id","1362_1104/1105_WARM","hangat, panas","warm (things)","1105","warm (v. zaken)",FALSE,"holleli1980"
1363,"1106","id","1363_1106_HOSTILITY","dingin","cold (persons)",NA,NA,TRUE,"holleli1980"
1364,"1107","id","1364_1107_COLD","dingin, sejuk","cold (things)",NA,NA,TRUE,"holleli1980"
1365,"1106/1107","id","1365_1106/1107_HOSTILITY","dingin","cold (persons)","1106","koud (v. personen)",FALSE,"holleli1980"
1366,"1106/1107","id","1366_1106/1107_COLD","dingin, sejuk","cold (things)","1107","koud (v. zaken)",FALSE,"holleli1980"
1367,"1108","id","1367_1108_SHIVER","menggigil","to shiver",NA,NA,FALSE,"holleli1980"
1368,"1109","id","1368_1109_ROUND","bundar (seperti tongkat)","round, circular (as a stick)",NA,NA,TRUE,"holleli1980"
1369,"1110","id","1369_1110_ROUND","bundar (seperti piring)","round, circular (as a dish)",NA,NA,TRUE,"holleli1980"
1370,"1111","id","1370_1111_SPHERICAL (ROUND IN THREE DIMENSIONS)","bulat","globular, round",NA,NA,FALSE,"holleli1980"
1371,"1109/1110","id","1371_1109/1110_ROUND","bundar (seperti tongkat)","round, circular (as a stick)","1109","rond (als een stok)",FALSE,"holleli1980"
1372,"1109/1110","id","1372_1109/1110_ROUND","bundar (seperti piring)","round, circular (as a dish)","1110","rond (als een bord)",FALSE,"holleli1980"
1373,"1109-1111","id","1373_1109-1111_ROUND","bundar (seperti tongkat)","round, circular (as a stick)","1109","rond (als een stok)",FALSE,"holleli1980"
1374,"1109-1111","id","1374_1109-1111_ROUND","bundar (seperti piring)","round, circular (as a dish)","1110","rond (als een bord)",FALSE,"holleli1980"
1375,"1109-1111","id","1375_1109-1111_SPHERICAL (ROUND IN THREE DIMENSIONS)","bulat","globular, round","1111","bolrond",FALSE,"holleli1980"
1376,"1112","id","1376_1112_SQUARE","persegi","square",NA,NA,FALSE,"holleli1980"
1377,"1113","id","1377_1113_BROAD","luas, lebar","broad",NA,NA,FALSE,"holleli1980"
